training
"I liked the fact that the mix doesn't contain a long list of chemicals - just flour, sugar, cornmeal, baking powder, salt, and vanilla. Fun to make and not overly sweet, just right. I followed the package instructions EXACTLY and just had to add eggs, oil, and milk (I used mostly soymilk with a bit of half & half).  Baked in a Le Creusut 7x10"" pan and the result was light and fluffy on the inside, crispy & golden on the outside. Everyone flipped for it, including a couple of cornbread gourmands. TL;DR Big hit at party"
"I really like this as a pie or tart.  I often add fresh berries as a topping.  When I use it for company it is always a hit.  So nice to have a sugar free, low fat dessert that really does taste good. TL;DR Great dessert"
"The product was excellent but, the shipping was extremely over priced.<br />Would find a better way to order the product in the future. TL;DR great product over priced shipping"
product arrived in good order and now I must wait for my next blood test to see how effective it is. TL;DR tastey little chew
"My 8 month old isn't quite capable of sucking the food out of those things yet, but if I squeeze it out into a bowl and spoonfeed her, she LOVES them! Mommy thinks they're rather tasty too ;) I felt like it was great value for our money, as we will be using these on vacation to lighten our loads (versus glass jars) but they're not cheap enough to buy for everyday use. I normally make my own baby food. TL;DR Tasty, good for traveling, lightweight"
"Okay, no matter what treat I bring her, sausages, hot dogs, pork hide, she ALWAYS takes these first!<br /><br />I don't know why, but she prefers them over any other. My dog is a mix between a Labrador, and a black retriever.<br />She's 6 months old.<br />I guess she loves to chew on her food. These treats are dried meat, chicken hide, and other things. They're NOT dry or hard, but more like chewy hard leather!<br /><br />My wife tried to taste it, she says she does not understand why the dog likes these, as they are flavorless.<br /><br />A bag like this lasts us almost 5 months.<br /><br />Whether or not they are made in China, or elsewhere, I really don't care.<br />My dog loves them, and they're tested by the food agency and inspection.<br /><br />If they pass the food inspection agency of the USA, they can get imported, and will be sampled regularly. If they are found unsafe, they will be recalled. Usually you will be aware within a few weeks, to a few months. By that time you may have given her only upto a quarter of the bag.<br />To many it may sound like you've poisoned your dog, but that's not true.<br />Chances are very small you'll get your dog sick,as long as you don't feed her this instead of food, only give one or two to her a day as a treat, the levels of toxication are far below anything dangerous.<br /><br />There are people freaking out that they might kill their dog, and perhaps, there is a 20% chance that your dog will die of cancer in the future because of this treat you gave her; but then perhaps that cancer could come from a barbecued hotdog too!<br />So either way, I'm not too worried about it. as long as it looks safe, isn't full of fungus or maggots, or weird colors, and it passes the food administration service, I'm fine with this.<br /><br />Again, if you keep these to a maximum of 2, 3, maybe 4 treats a day for a large dog, the chances of intoxication are so low, that they are virtually non-existent.<br /><br />My dog's happy with them, and I'm happy with them. I add them as a variety to the other treats she gets, like pork hide, cookies, and chew sticks. TL;DR Made in China, or not; My dog LOVES them!"
"These consist of a crispy chocolate shell with one hazelnut inside, nestled in a soft whip of chocolate.  I love these chocolates. They look ""fancy"" all wrapped up in gold foil! TL;DR Crispy chocolate !"
i love these crackers! they are reall good. good chese flavor. crispy and cheaper than goldfish! highly recommended. please buy! TL;DR these are good.
"creamy tasty  perfect as a tortilla dip, side order, or in your favorite burritto!  5 stars TL;DR best there is!"
"These ""White Fudge"" covered Pretzels are very good and make a good sweet snack since the white fudge covering is fairly thin, just enough to make it tasty but not enough to be overpowering. These get eaten up fairly quickly by my teens if we leave them out, so we generally put out one or two bags at a time.<br /><br />Recommended!<br /><br />CFH TL;DR White Fudge Covered Pretzels - Recommended"
Though this product is a little spendy I was pleased with the flavor and that it mixed well with other ingredients. It made homemade ice cream taste much more creamy. Good stuff! TL;DR Very Yummy
You can get these at Costco for $4.50.  Each box contains two packs.  They are very good.  I use them as teacher gifts.  I take the two gold wrapped packages in the box - wrap in a clear bag with green and red ribbon = a $2.25 christmas gift. TL;DR cheaper elsewhere!
"The worst, threw most of it away, will stick to the high quality that I find in local grocery store, a tad more expensive but this is not good TL;DR Horrible"
"This is a nice dark red tea.  Not like most herbal teas which normally do not get very dark.  The flavor is very robust, as I said, almost like the cinnamon gum or cinnamon candies.  No need for milk, just use honey.  It is delicious, like having a dessert. TL;DR Tastes like the Big Red Gum"
"I first fell in love with the Leonidas chocolates while in Belgium and now I finally found them online. If I was in New York, you would probably find me at the Manon Cafe in the winter sipping hot chocolates. In the summer, I'd be at the Leonidas' store buying gourmet chocolates. After savoring chocolates in Europe, Africa and America - these are the best chocolates I have ever tasted.<br /><br />The crunchy chocolate squares were a real surprise and I love how delicate the crunch is when encased in a burst of delicious chocolate.<br /><br />You may also enjoy the Mint chocolates. They are delicious after dinner or anytime you want to wake up your taste buds. The mint flavor bursts from these chocolates as if it was encased in little sugar crystals. It is quite perfect and refreshing.<br /><br />I also love the Cinnamon and Orange. If you have been dreaming of the most delicious orange flavored chocolates in the world, you have to try the Orange Napolitains. I love both equally, although the cinnamon flavor has me completely seduced.<br /><br />I prefer to savor each piece of chocolate with a cup of coffee, tea or hot chocolate. The warmth of the beverage creates an entirely different experience than if you were to simply taste a square of chocolate on its own.<br /><br />Once your mouth is warmed, take a small bite of the chocolate square and enter Mint Chocolate Oblivion. The world stops for minutes at a time as you savor a mingling of the best cinnamon you have ever tasted with the silkiest creamiest Belgian chocolate in the world.<br /><br />If you wish to try all the Napolitains, I'd suggest the 1 pound sampler Ballotin with six varieties. Leonidas now has over 1700 stores and sales locations worldwide and they offer over 80 varieties of fresh chocolates. The chocolates are air freighted weekly from Brussels so you will always find the quality to be superior.<br /><br />My chocolates arrived fast and were as fresh as if I had purchased them in Belgium. They were carefully packaged in the famous gold boxes with signature wrapping and a ribbon. The boxes were then placed in protective Styrofoam containers to protect the chocolates during shipping. The expedited shipping is recommended from May to early September.<br /><br />~The Rebecca Review TL;DR Deliciously Crunchy"
"I could discern little taste difference after mixing this with Vinegar and Olive oil as specified on the package. It's ok, but nothing really stands out with the flavoring.  Is it the ""natural"" angle they were going for here?  I'm not sure.  Maybe this might work better as a marinade mixture, but as for going to the trouble of mixing this with regular Vinegar & Olive oil, why bother? TL;DR Grab some oregano and call it a day!"
"We got two of these bones for our 70+lb pit bull terriers. I was skeptical that it wouldn't hold up because I haven't had much luck with obtaining items they cannot destroy within minutes. THESE WORKED. Both dogs love their bones (it was their Christmas present), and they have yet to make much of a dent. The dogs definitely make indention marks, but nothing more than scuffs from their teeth. I see these bones lasting quite a while and I look forward to it! :) Thanks Nylabone! TL;DR Great Bone for Pit Bulls!"
I was excited about the excellent reviews this food got. No fillers to slow my older dog down and he enjoys the product. TL;DR Nutrisca grain free dry dog food
"My Maltese was on Eukanuba before I noticed that he stopped eating as much food, then I switched him over to a BilJac brand and at first he seemed like he liked it but then after awhile he threw up consistently. After reading reviews I switched over to Blue Buffalo and he loves it, there wasn't any problems switching him over. The kibble isn't big so he can eat it easily and his stool is healthy, I'll be sticking with this one for awhile. TL;DR Sticking with this one"
"It's not as good as I hoped, but canned chowder never is. I added some butter, a can of chopped clams, and some milk - then thickened it a bit. It works great as a base, but not for me straight out of the can. TL;DR Clam Chowder"
"This is the read deal. Exactly as I remember from growing up in Philly and South Jersey. Perfect on a hoagie, hot dogs, or any sandwich you can make. I just got my order and will definetly be ordering more next month. Shipping was fast and cheap at CityMade Inc on Amazon.com. TL;DR The Real Deal"
"I disagree with the previous reviewer. I paid $14 for one of the bigger jars of the Victoria brand salt and vowed to never buy another finishing salt again. It's sweet, light, and perfect for sprinkling without fear of overkill. This salt tastes like regular $5 salt to me. I'd send it back if it wouldn't cost nearly as much to ship it, but trust me when I tell you the Victoria brand is unlike anything you've ever tasted. I read the backs of both jars and this one is harvested from the whole island, where the Victoria brand is harvested from the one coast. Don't know if it makes a difference, but the sodium content is much higher in this brand and therefore a little too twingy for my taste. TL;DR Metallic. Mediocre. Meh."
"It is a shame that I can only purchase this item on line. The stores in Miami, Florida does not sell it. My husband was born in Rhode Island and remembers it from his child hood days. Besides it being good in milk it is excellent over ice cream. It would make a good adult coffee syrup for over ice cream or in a milk shake. TL;DR Good stuff"
"I used to drink this while growing up in the UK. When you do the math of how much it costs to make each drink, it comes out very affordable.<br />Scott TL;DR Great affordable soft drink"
"Midnight Magic has a wonderfully bold flavor. The aroma and flavor make my mornings extra special. Plus, the price is right! I plan to enjoy many more delicious cups of this java. TL;DR Wonderfully Bold"
"I drink tea every day, but I do enjoy the occasional cup of coffee every once in a while. Because of that, I can justify paying premium prices for good coffee. Let me tell you, this coffee is worth its weight in gold.<br /><br />I had actually purchased the coffee without realizing that the beans were whole-bean. I quickly purchased a grinder. The grinder came four days after the coffee did. If I had known how good this coffee was beforehand, those four days would have been torture.<br /><br />Mind you, I'm basing this review on the fact that I have only brewed one pot so far, but one pot was all it took. This coffee is amazingly silky smooth and doesn't leave a harsh aftertaste like other coffees. It's a little on the light side, so if you like your coffee strong, I'd recommend about 1.5-2 rounded tablespoons per cup.<br /><br />I am definitely a believer in Kona Coffee now. I will be buying more of this in the future for myself and as gifts, though I'll probably use it before I have a chance to give it out. TL;DR Nectar of the Heavens"
"This stuff really works. Being a college kids I was looking for a cheap way to make some good alcohol to serve to my friends at dinners or social situations and man did I find it. You can use a lot of different types of juice and consequently have a lot of options for the type of drink you want. I also found that after about 6 days the fermentation levels off and the drink can not become any more alcoholic, I assume because of the lack of available sugar for the yeast to convert. Anyway, at this point it doesnt exactly taste the best. Its not too bad but if you are going for taste only leave it go for maybe 4 days.<br /><br />Not only would I recommend this to a friends, I actually have, and because it came in a two pack I was able to let them try it while I made my own. TL;DR Really Good Product"
Smells and taste like muddy water. Read the reviews and bought this but regret it now. The coffee is not strong at all. Smells like something is burnt.<br />Amazon won't even take this back since this is grocery. Save your money and buy some other brand. TL;DR Horrible smell and taste
"Celestial Seasonings began with herbal teas- chamomile, green tea, orange pekoe, and now has branched out into more exotic blends like yerba mate, chai, and rooibos. Morning Thunder, with its surrealistic depiction of bison, is a perfect depiction of this powerful tea. Yerba mate is a stimulant from South America, mainly consumed in Argentina. Celestial Seasonings roasts it, giving it a somewhat burnt flavor. It's more like a revved-up black tea than <a href=""http://www.amazon.com/gp/product/B00028QDMY"">Yerba Mate' Tea -Organic - 25 - Bag</a>, which aims for a more authentic taste. Morning Thunder has the earthy flavor, but Sebastopol's Guayaki goes for the authenticity. Celestial Seasonings offers a savory, spicy introduction for the newbie. It's a delicious wake-up call in a cup! TL;DR Bison at Breakfast"
Great Flavor.  The mixes are great.  We rinse out gallon milk containers and make this a gallon at a time.  Way better than seeing the kids drink Soda. TL;DR Love Gatorade and the mixes save some $$
"If you're anything like me and you love jerky, but are reluctant (from a cholesterol perspective) to go to town on a pound of beef jerky, this ahi tuna jerky does the trick.  seasoned well, and much more healthy (unless you're freaked out about mercury as well in which case you should you should throw in the towel and go vegan) then this is great.  Only complaint is how expensive it is by the ounce and some of the pieces are really, REALLY hard.  All in all delish and nutrish. TL;DR Healthy Jerk"
"Not the best quality, a few pieces seemed to be slighly out dated. Overall though, it was a good buy. Most of the pieces were fresh and it brought back some memories and that to me is what really made this a great value. The two ladies that recieved this thought it was great, and told me stories about the fourties that made me laugh, so I would suggest this if you are looking to give it as a gift to someone in say their seventies or eighties like I did. TL;DR Cute."
"My mom got these and I tried them. It has a good taste to it, and it is also healthy. The dark cherry and chocolate flavoring do well together. It is a nice afternoon snack, to get rid of the hunger pains till dinner. TL;DR It has a nice taste to it."
"The BEST chip EVER. Awesome flavor, subtle yet bold.  Blows away Lays, Wise or any other chip on the market. TL;DR #1"
"I am on vacation and this is the longest I ever had to spend away from my cat. I left her in the care of my mom. I decided I wanted to send her something new (food wise) because of all the problems that has been going on with Iams and stuff. Although I am still not back home, my mother tells me that she goes crazy for this stuff. My mom also said that the food does not smell nearly as bad as the market brand cat food. I am happy with these results, sounds awesome. TL;DR On vacation"
I was searching for bread mixes for my bread machine and came across this bread mix. This bread mix can not be used for your bread machine however it is a great mix for anytime of the day. TL;DR Easy and Delicious
"Nothing at all against this, or any other seller selling this item. I very much enjoyed my DIY ""spiked"" drinks. However, if you purchase straight from the manufacturing company, this kit is nearly $8 less shipped (dependent on location of course.)<br /><br />Again, I really do like the product and had a great experience with this seller, just thought I'd throw this out there. TL;DR I like the product a lot but do not buy on Amazon.com"
"I love this sweetener! I use it on everything - in my coffee, my tea, on my oats. Hard to believe it's not bad for you and it tastes so good! TL;DR Love this sweetener!"
"These were fantastic. They arrived promptly and were the perfect addition to my son's Elmo theme party. Of course the kids loved them, but they got great reviews from the adults too. TL;DR Perfect extra"
"I actually buy this product for my sisters every year at Birthdays and Christmas because they can no longer find it in stores. They loved it growing up and still love it today! Great chocolate taste and a nice, hot, hearty breakfast on cold winter mornings. YUM! TL;DR Favorite from our childhood"
"I was a little frightened the first time I was asked to cater a wedding reception that was all gluten free, once I found out that I could order the gf pasta from Amazon I thought it might not be to bad after all.  It cooked up like any other pasta except the water was a little murky and the pasta did have almost the same flavor.  I was quite pleased as were the guests.  On the down side would be the 12 oz packages (I would have liked it better in bulk) and the price was more than I would have spent.  All in all, if approached again, I would place another order. TL;DR Gluten Free Pasta"
"I had to go on a gluten and dairy free diet. I have found these cookies to be delicious to the point that I don't even miss the ones I used to eat before. When I take them to work the ""normal"" eaters keep asking for them! Since I can't get my hands on them easily in my area I just order the chocolate, ginger snaps and oatmeal varieties from Amazon and have them home in two or three days. Keep making them Dr. Lucy! TL;DR Gluten and dairy free doesn't hurt any more"
"This was a great transaction, no problems and I got my order quickly.  Thanks TL;DR Great Transaction"
I have a hard time drinking plain bottled water and these flavor packets are fantastic!  The flavor is not too overpowering which is nice - it's just a touch of tropical flavor. TL;DR Delicious!
"i was eacited to buy this hot sauce because of the high rating from an Americas Test Kitchen tast test & comparison. i was surprised to find it, although very tasty, it was very mild. i like very hot hot sauces so be careful. it appears that the Americas test kitchen tasters, though i value their opinions very much, are kind of wimps for hot sauce. TL;DR not as hot"
"I ordered these on a whim, and found them wonderful. They are tart, crisp and delicious, and made a wonderful addition to sandwiches and cheese trays. TL;DR Wonderful little pickles!"
All right...you can get Jolly Ranchers ANY WHERE! But try to get a bunch of all ONE Flavor!  Which is exactly what I ordered and Got! And...delivered by Christmas!  Thanks for a GREAT Service & Product!! TL;DR Jolly Ranchers!!!
These brownies are moist and delicious just like we have come to expect from Betty Crocker.  They are the best tasting gluten free mixes I've found yet. TL;DR Gluten Free Brownies are better than those containing Gluten
I didn't care for these. It tastes like old salty ham and that horrible clove oil used for tooth aches. It's disgusting. I couldnt even eat it past half way. I actually had to get up and brush my teeth. TL;DR Disgusting!
"My mother used to make this pizza every week when I was a kid.  I LOVED it.  I moved cross-country about 14 years ago and had almost forgotten it existed as you can't find it anywhere in Los Angeles.  Someone from back home mentioned it recently and I went on an internet hunt for it soon after.  I was DELIGHTED to find this seller on Amazon and beg them to keep it in stock!  It's almost exactly as I remember -- crispy and tangy and fantastic!  It does seem like the pizza sauce is thinner, more watery, then I remembered it being, but when it bakes, it's bubbly and rich.  There's never enough cheese, but I always have ground parmesian on hand, so with a few extra sprinkles of that, I think it's about perfect.  So excited to have it again.  If only the shipping charge was a bit better... this would be a meal for a steal. TL;DR Childhood memories..."
"After years of never being able to have flavored coffee creamer because of all the hydrogenated oils I finally found this. I am for the convenience of the singles, but if you like big cups of coffee be prepared to use 2-3 per cup. It's a lot cheaper to get the large size if you drink a lot of coffee every week, but if your a once in awhile coffee drinker these are nice. They have a very nice vanilla taste and there is enough sugar to satisfy your sweet tooth. Very good product without all the added yucky stuff. TL;DR Better than plain half and half"
If you love chocolate & nuts you need to try these.. The dark chocolate flavor is great.<br />Pretty much the perfect snack.. TL;DR Excellent !!
"46 grams, 220 calories, and 110 fat calories. The bar is a mix of peanuts, rice, and granola on a layer of peanut butter. I kept the bar in my shirt pocket for about an hour before eating and it made the peanut butter melt a little and stick to the wrapper.<br /><br />Taste wise it was delicious. Saltier than I would have liked - 160 mg sodium. Wrapper claims it is 30% bigger, and I did feel that the bar lasted longer. It was filling and satisfying.<br /><br />I found it interesting that there are only 5 bars in each box. There is room for the sixth one, but why would you put only 5?<br /><br />Overall, I recommend the product. I feel it could have been made bit more healthful. I am sure I will enjoy the remaining bars. TL;DR Planters Big Nut Bar - Very good and filling"
Excellent customer service and availabilty of grocery items that are fresh and yummy!  The efficiency and Fast Shipment of my order is awesome! TL;DR Great Deal on Kelloggs Cereal Variety Pack
"Good quality wild rice, few broken pieces, cooks up well, okay price.  Good mixed with other rices.  Would order again. TL;DR Good Quality Wild Rice..."
"CRACKERTILLA is a word I came up with because this snack is both a thin, round cracker and tortilla chip all in one.  It is light, crispy, and quite tasty. We strongly sense the company really believes that, ""Food Should Taste Good.""<br /><br />Although we were skeptical at first, the unique olive flavor attracted us to this product. In addition, there are NO artificial colors, flavors, or GMOs in the ingredients.<br /><br />After opening the bag, we observed an attractive sight and scent and . This product is not like average chips, it has the aroma of real-food. The taste is also unlike any other, not only because of the olive flavor, but because of the marriage between the cracker and tortilla chip. The crispness is just right, and the Olive flavor is included without dominating other ingredients. The one-ounce serving size is just right and allows one to easily travel or pack this with a lunch.<br /><br />Overall, this healthy snack is recommended for both kids and adults. TL;DR Crackertilla"
"I am not a cereal eater, but after trying Dorset Berries and Cherries, I think that I will become one.  This cereal is so good, my only fear is eating the whole box in one sitting.  The taste is amazing, not too sweet, but delicious enough to think it is a treat.  I also like the sustainability of the packaging. TL;DR Awesome Cereal"
"Ginger Peach Tea has the most amazing peach smell.  Who does not love peach?  It feels so luxurious to smell and sip a sun-ripened peach.  Even though I'm down South, I enjoy it warm or hot all year long.  (Thank the Lord for air conditioning!)  The warmth enhances the odor and thus the flavor.  It's also good cold.  It has become my favorite tea.<br /><a href=""http://www.amazon.com/gp/product/B002FQJT3Q"">Kindle 3G, Free 3G + Wi-Fi, 3G Works Globally, Graphite, 6"" Display with New E Ink Pearl Technology</a>)<a href=""http://www.amazon.com/gp/product/B0040GJJ02"">DecalGirl Kindle Skin (Fits 6"" Display, Latest Generation Kindle) Tahiti (Matte Finish)</a><a href=""http://www.amazon.com/gp/product/B001FA0PIQ"">The Twilight Saga Collection</a> TL;DR Ginger Peach Tea A Hit"
"This is the best pie crust in the world.  I have tried others but this one is just the best.  I can't find it in the stores anymore so I get it on Amazon.  When I can't buy it at all anymore, I'll do homemade because other pie crusts just don't cut it. TL;DR The best pie crust on Earth!"
"First off, the things listed in product features are untrue. It's just the Muddy Buddies which are peanut butter and chocolate covered Chex which are then heavily dusted with powdered sugar, or confectioner's sugar if you call it that. I make these all the time at home and there isn't a huge difference, however these are less chocolaty than I believe they would be using the recipe on a box of Chex.  You can toss the bag in the fridge if you prefer them cold like they would be if they were homemade.<br /><br />Overall I think that they're a good snack. They're nice for when you just can't make them yourself, say, going camping or living in a dorm. Also be sure to note the other reviewer. I did not purchase these from the seller. I am reviewing the product only. TL;DR Good Product, But a Poor Listing"
"Our ferret loves this rabbit; it's a nice high protein treat in addition to his regular Evo ferret diet. The price was reasonable compared to our local pet store, which doesn't often have this item in stock. TL;DR Our ferret loves this..."
"De-caf, fat free, nearly carb free, delicious. What more could you want? I drink it in skim milk with a tiny bit of sacharin added for sweetness for a low carb, no sugar treat. Highly recommended!!!! TL;DR Great product!"
I have had these Brownies on several occasions and they are the best!!<br />I encourage you to try them and find out just how good they are!!<br />I do not think you will be disappointed TL;DR Brownies are the BEST!!
Tastes a lot like honey nut cheerioes but not quite as good. stay fairly crunchy after adding milk. Kids liked them too. TL;DR crunchy nut cereal
"Barry's Irish Breakfast Tea is one of my go-to products when I'm looking for a strong fix or attempting to introduce my friends to tea culture.<br /><br />In Appalachia, I've never encountered Barry's in any of our larger chain stores.  After trying locally available brands of breakfast tea (Twining's, PG, and Tetley) and reading up on what other drinkers prefer, the reviews for Barry's stuck out as a solid Irish favorite--bold and earthy.  At the time of this review, the price is fair when compared to widespread names like Lipton after you account for the quantity given.  It's not unusual to pay around four dollars for a twenty-bag pack of an established product, so I don't have much guilt about coughing up the twelvish dollars to cover everything including shipping when I crave this stuff.  The bite of Barry's tea is noticeably stronger than the stalwart brands present in the States, in my opinion.<br /><br />Are you new to tea?  Maybe an enthusiastic coffee person looking to branch out?  In that case, breakfast teas, and Irish blends in particular, are soon to become your friends.  Their higher caffeine content and rich taste make the transition shamelessly easy.  To prepare a nice serving, simply fill up your favorite mug with cold water according to how much tea you'd like to enjoy, throw that water in a pot, and leave it on high heat until the water just goes beyond a simmer, or begins to bubble gently (around 200 degrees F).  In the meantime, dress your mug with one tea bag per eightish ounces of liquid, then add your choices of sweetener (sugar, honey)  and/or flavoring (mint, vanilla, Chai spice).  Pour the water over the bag(s) as soon as it reaches the boiling point and allow the tea to steep for four to five minutes for a strong cup.  Again, Barry's has a pleasantly robust bitter/deep flavor that coffee drinkers will welcome.  Moreso, it's common in all tea-drinking parts of the world to cut your coffee with milk or cream; a delicious addition that also makes the brew more comforting to the stomach.<br /><br />Just right in winter or with a hearty breakfast, Barry's won't disappoint if you like a traditional yet potent tea. TL;DR Barry's Irish Breakfast Tea"
"Canned chicken noodle soup is a comfort food.  And I haven't had any in years. This is great! Very much like I remember, but it doesn't make me sick.  This doubles my variety in canned soups. TL;DR Canned chicken noodle soup is a comfort food."
"...after paying the shipping the item cost over $11.00<br /><br />That would be perfectly  OK if the lemon-mayo gave a different little ZING! to things I would normally use mayo for.  However, tastewise I didn't care for it, but I thought..oh that's just me. Then my DH said ""Ohh.h.h..h I dont even like the way it smells.""<br />That's too bad, I love mayo and I love lemon, but this product didnt have an appeal to either of us.<br />Finishing with something GOOD to say..it arrived speedily and I love the label..it's an attractive label. TL;DR blah for the bucks"
I once read that the reason there's a difference between American and European chocolate is that Americans view chocolate as candy while it's considered dessert in Europe.  This heavenly chocolate is definitely in the dessert category.  The almonds are perfectly tiny and dispersed throughout rather than the big chunks so often found in the candy bar purchased from the rack near the checkout.  The flavor is incredible.  I love chocolate and this one is definitely in my top five. TL;DR yummy
"These anchovies are packed whole in salt, meaning that in order to bring them to the looks of filleted anchovies you are used to, you will have to clean them yourself. Depending on skill, this process takes between 20 minutes to ... maybe 1.5 hours, so be prepared to work hard for your fish. The idea is to place them under running water (from your faucet). The skin will peel and when the water hits the fish around its fin area it will make the fillets part and you could easily extract the bones. This process requires a bit of skill which can be easily gained with repetition.<br /><br />On the other hand, the taste is definitely at par with that of Ortiz anchovies, making the Agostino Recca anchovies the best in the world as well. The fish is fleshy and not overly dry, and the flavor is interesting without being overpowering. The ""fishy"" taste also survives the salting in these anchovies.<br /><br />For those of you praising anchovies in salt, I would like to recall the fact that you have a choice of the olive oil to put them in - if you like extra virgin oil with the fishes you can have it!  (most anchovies sold in oil would use a lighter, less pungent oil)<br /><br />Given these considerations, I recommend these anchovies wholeheartedly, but you need to know that you have to work to get them! TL;DR Outstanding taste but lots of work!"
"I tried a pack of this gum. It tastes pretty good for a minute or two, but the flavor quickly dies down and then its just plain rubber. Don't believe the 'Long lasting flavor' hype. TL;DR Not long lasting at all"
"I am diabetic and I have tried all of the sugar substitutes and there is nothing out there that compares to IDEAL. I use Ideal every single day. There is absolutely no other product that even comes close to IDEAL. I have recommended this to all of my friends, diabetic and non-diabetic. No after taste, great flavor, ease of use and highly recommended. I honestly love this product. Some have said that the price is a little high but I think that it is worth every single penny. Thank you makers of IDEAL. Time to retire the rest because IDEAL is the BEST! TL;DR Ideal"
"I love this Granola Bar, there always fresh and crispy. They make great snacks and easy to eat on the run.  Plus they are healthy for you too. TL;DR Great"
I have always LOVED this and all of a sudden I made it last night and both my son and I had an after taste of rubbing alcohol when we ate it. I am not sure if it is the new ranch seasoning (because they have changed it from when we used to get it back in the 90's) or what the deal is. I was just wondering if anyone else noticed this? TL;DR Does anyone else taste rubbing alcohol in the new ranch sauce recipe
"This was one of the freshest, crunchiest graham crackers I have ever tried, the individual packages are too big for a single serving, so it is a good idea to have someone to take it away from you before you eat almost 3 servings of graham crackers.<br />I think packing the crackers in single serving sizes would have been more useful.<br />The overall product package is not protective enough to make this a good item for ordering over the internet, I was sent a single box and in each individual package you were lucky to find a single unbroken cracker.<br />The only bright side of ordering this from Amazon would be if you really like making desserts with graham cracker crusts and would like your crackers to come pre-crushed.<br /><br />Final thoughts<br />Tasty item, individual packages too big to be a single serving, overall package is not protective enough to survive Amazon's rather inconsistent packing process. TL;DR Fresh and yummy, but was delivered as mostly crumbs"
"I made cookies with this product , and they were awesome!! I gave some cookies for my friends to try and they also loved them! Can't wait to try other recapies with this. TL;DR Cookies"
"Wow what a suprise.  I couldn't decide between the offerings on Organic Ketchup, but decided on the Muir for a couple reasons that have long since been forgotten, and new ones formed.  It's an amazing combination of ""au nataral organic"" and zest, body and soul.  It seems to be a great deal more sophisticated tasting than your garden variety catsups.  Your kids might notice initially, but surely would find it perfectly suitable for their ever-more-bazaar uses for catsup over time.  If you are concerned at all for your health, your children's health, and the health of the planet, this is surely a spectacular choice.  If you just enjoy higher quality products over generic processed foods, then this will surely please.  Either way, Muir hit a home run.  Thank you.  I'll be purchasing again. TL;DR Rich and Delicious"
"I had the chance to try multiple types of the CLEAR shampoos for men, and while this one works good at controlling dandruff, some of the brands other varities seem to work better. For me I prefer the <a href=""http://www.amazon.com/gp/product/B007JT7AGC"">CLEAR MEN SCALP THERAPY Anti-Dandruff Shampoo, Cool Sport Mint, 12.9 Fluid Ounce</a> more then I like this one. This shampoo does leave your hair clean and I believe it helps with dandruff control, but I like the Mint shampoo better.<br /><br />I did have a major shipping issue on this one though. The shampoo was wrapped in a plastic bag and this shampoo was leaking all over the place. I'll add a picture of what it looked like to this product page. TL;DR Works good but like the CLEAR Sport Mint  better"
I have been hooked on Zevia for over a year now - love being able to drink soda again without worrying about sugar or chemicals. Just tried the Cherry Cola and it is awesome! TL;DR New favorite
"Molino Real <a href=""http://www.amazon.com/gp/product/B000NQB0EQ"">Gourmet Mexican Vanilla Extract - 16.9oz</a>has an uncompromising rich and distinct Mexican Vanilla flavor that enhances any dish. From hot chocolate to chocolate chip cookies, this Mexican Vanilla Extract is a wonderful gourmet tool that will bring any chef or cook's kitchen to the next level.<br /><br />Available in two sizes, this Mexican Vanilla Extract is a perfect gift for the cooking enthusiast in your life. Molino Real Gourmet PURE Mexican Vanilla Extract also comes in a hand-blown glass bottle, available by clicking this link: <a href=""http://www.amazon.com/gp/product/B000NPN5T0"">Gourmet Mexican Pure Vanilla Extract - 7oz Hand Blown Glass Bottle</a>.<br /><br />Molino Real Gourmet Mexican Vanilla Extracts contain no processing chemicals or additives -- all you get is flavor! Try Molino Real Gourmet Mexican Vanilla Extract or Molino Real Gourmet PURE Mexican Vanilla Extract today! TL;DR Uncompromising Flavor and Great Price!"
"My whole family loves black pepper chicken at Chinese restaurants and it was with that in mind that I ordered this sauce - trying to capture the restaurant flavor at home.  Unfortunately it is not even close.  There is black pepper in this sauce, but the flavor doesn't taste anything like the black pepper chicken sauce in the various restaurants we've been at.  I don't mind the taste, but my wife and kids don't like it at all.  If you are going for the restaurant flavor, this isn't it.  If you simply want a new sauce for chicken, this is an ok one. TL;DR Ok, but doesn't taste like Chinese restaurant"
After seeing this on every sitcom table in the UK I had to try it.<br /><br />Made by everyone's favorite Ketchup King Heinz...  HP Sauce pushes the vinegar to the forefront when compared to Ketchup.  Your mouth twinges with the tang of vinegar upon eating this... then you taste the sweetness from the tomato/sugars.  There was also a subtle sweet taste that was somewhat different then Ketchup... which I think is most likely from the dates looking over the ingredients.<br /><br />I was really expecting somthing more like A1 then Ketchup... but I really don't know where I picked up that preconception. Overall I enjoyed it; people into vinegar chips or whatever would really get a kick out of this. TL;DR From a Yank's prespective.
